is_pick,match_id,order,team,hero,win
False,6570398588,13,Team Spirit,Medusa,0
True,6570398588,4,Team Liquid,Dragon Knight,1
False,6570398588,12,Team Liquid,Bloodseeker,1
False,6570398588,11,Team Spirit,Puck,0
False,6570398588,0,Team Liquid,Bane,1
True,6570398588,7,Team Liquid,Hoodwink,1
True,6570398588,16,Team Liquid,Treant Protector,1
True,6570398588,22,Team Liquid,Alchemist,1
False,6571200692,13,OG,Io,1
True,6571200692,4,BetBoom Team,Mars,0
False,6571200692,1,OG,Chaos Knight,1
False,6571200692,21,OG,Necrophos,1
False,6571200692,18,BetBoom Team,Keeper of the Light,0
False,6571200692,10,BetBoom Team,Viper,0
False,6571200692,0,BetBoom Team,Timbersaw,0
True,6571200692,7,BetBoom Team,Visage,0
False,6571200692,3,OG,Nature's Prophet,1
True,6571200692,17,OG,Wraith King,1
True,6571200692,6,OG,Razor,1
True,6571200692,5,OG,Nyx Assassin,1
False,6571200692,12,BetBoom Team,Kunkka,0
False,6571200692,11,OG,Clockwerk,1
False,6571200692,8,BetBoom Team,Underlord,0
True,6571200692,23,OG,Ember Spirit,1
False,6571200692,20,BetBoom Team,Invoker,0
False,6571200692,2,BetBoom Team,Enigma,0
True,6571200692,14,OG,Winter Wyvern,1
True,6571200692,22,BetBoom Team,Puck,0
True,6571200692,15,BetBoom Team,Shadow Shaman,0
False,6571200692,9,OG,Treant Protector,1
False,6571200692,19,OG,Windranger,1
True,6571200692,16,BetBoom Team,Skywrath Mage,0
False,6571201844,2,beastcoast,Io,0
True,6571201844,4,beastcoast,Mars,0
True,6571201844,5,Evil Geniuses,Chaos Knight,1
False,6571201844,1,Evil Geniuses,Pugna,1
False,6571201844,0,beastcoast,Storm Spirit,0
False,6571201844,12,beastcoast,Doom,0
False,6571201844,18,beastcoast,Viper,0
False,6571201844,3,Evil Geniuses,Timbersaw,1
True,6571201844,15,beastcoast,Jakiro,0
False,6571201844,8,beastcoast,Void Spirit,0
False,6571201844,9,Evil Geniuses,Troll Warlord,1
False,6571201844,20,beastcoast,Razor,0
False,6571201844,11,Evil Geniuses,Underlord,1
True,6571201844,22,beastcoast,Faceless Void,0
False,6571201844,13,Evil Geniuses,Medusa,1
True,6571201844,14,Evil Geniuses,Death Prophet,1
False,6571201844,19,Evil Geniuses,Bloodseeker,1
False,6571201844,10,beastcoast,Puck,0
True,6571201844,17,Evil Geniuses,Queen of Pain,1
True,6571201844,23,Evil Geniuses,Tidehunter,1
True,6571201844,6,Evil Geniuses,Shadow Shaman,1
False,6571201844,21,Evil Geniuses,Sven,1
True,6571201844,16,beastcoast,Venomancer,0
True,6571201844,7,beastcoast,Rubick,0
False,6571204733,0,T1,Io,0
True,6571204733,17,Tundra Esports,Mars,1
False,6571204733,12,T1,Chaos Knight,0
True,6571204733,4,T1,Pugna,0
False,6571204733,10,T1,Grimstroke,0
True,6571204733,6,Tundra Esports,Doom,1
True,6571204733,15,T1,Keeper of the Light,0
True,6571204733,22,T1,Viper,0
True,6571204733,5,Tundra Esports,Visage,1
True,6571204733,7,T1,Pangolier,0
False,6571204733,9,Tundra Esports,Monkey King,1
False,6571204733,19,Tundra Esports,Lina,1
False,6571204733,8,T1,Ember Spirit,0
False,6571204733,1,Tundra Esports,Dragon Knight,1
False,6571204733,18,T1,Bloodseeker,0
False,6571204733,13,Tundra Esports,Puck,1
False,6571204733,21,Tundra Esports,Queen of Pain,1
True,6571204733,14,Tundra Esports,Bane,1
False,6571204733,11,Tundra Esports,Beastmaster,1
False,6571204733,3,Tundra Esports,Treant Protector,1
False,6571204733,2,T1,Snapfire,0
False,6571204733,20,T1,Spectre,0
True,6571204733,16,T1,Bristleback,0
True,6571204733,23,Tundra Esports,Juggernaut,1
False,6571280989,2,T1,Io,0
False,6571280989,13,Tundra Esports,Chaos Knight,1
False,6571280989,0,T1,Pugna,0
True,6571280989,6,Tundra Esports,Grimstroke,1
True,6571280989,4,T1,Doom,0
True,6571280989,17,Tundra Esports,Void Spirit,1
False,6571280989,21,Tundra Esports,Monkey King,1
False,6571280989,11,Tundra Esports,Kunkka,1
False,6571280989,20,T1,Lifestealer,0
False,6571280989,12,T1,Ember Spirit,0
True,6571280989,23,Tundra Esports,Medusa,1
False,6571280989,3,Tundra Esports,Dragon Knight,1
True,6571280989,22,T1,Bloodseeker,0
True,6571280989,16,T1,Puck,0
True,6571280989,5,Tundra Esports,Beastmaster,1
False,6571280989,10,T1,Hoodwink,0
False,6571280989,1,Tundra Esports,Treant Protector,1
False,6571280989,8,T1,Snapfire,0
False,6571280989,19,Tundra Esports,Spectre,1
False,6571280989,9,Tundra Esports,Bristleback,1
False,6571280989,18,T1,Juggernaut,0
True,6571280989,15,T1,Crystal Maiden,0
True,6571280989,14,Tundra Esports,Weaver,1
True,6571280989,7,T1,Phoenix,0
False,6571305244,11,beastcoast,Io,1
True,6571305244,7,Evil Geniuses,Mars,0
True,6571305244,4,Evil Geniuses,Chaos Knight,0
False,6571305244,1,beastcoast,Pugna,1
False,6571305244,3,beastcoast,Storm Spirit,1
False,6571305244,2,Evil Geniuses,Timbersaw,0
True,6571305244,15,Evil Geniuses,Shadow Demon,0
False,6571305244,21,beastcoast,Void Spirit,1
False,6571305244,10,Evil Geniuses,Troll Warlord,0
False,6571305244,20,Evil Geniuses,Pangolier,0
True,6571305244,5,beastcoast,Tusk,1
True,6571305244,17,beastcoast,Batrider,1
True,6571305244,23,beastcoast,Templar Assassin,1
False,6571305244,18,Evil Geniuses,Kunkka,0
True,6571305244,22,Evil Geniuses,Lina,0
False,6571305244,8,Evil Geniuses,Underlord,0
False,6571305244,12,Evil Geniuses,Medusa,0
True,6571305244,14,beastcoast,Bloodseeker,1
False,6571305244,13,beastcoast,Puck,1
False,6571305244,19,beastcoast,Queen of Pain,1
False,6571305244,0,Evil Geniuses,Enchantress,0
False,6571305244,9,beastcoast,Shadow Shaman,1
True,6571305244,6,beastcoast,Snapfire,1
True,6571305244,16,Evil Geniuses,Dark Willow,0
True,6571306390,4,OG,Io,1
True,6571306390,6,BetBoom Team,Mars,0
False,6571306390,0,OG,Chaos Knight,1
False,6571306390,2,OG,Storm Spirit,1
False,6571306390,13,BetBoom Team,Keeper of the Light,0
False,6571306390,20,OG,Viper,1
False,6571306390,1,BetBoom Team,Timbersaw,0
True,6571306390,5,BetBoom Team,Nature's Prophet,0
True,6571306390,17,BetBoom Team,Pangolier,0
False,6571306390,12,OG,Monkey King,1
True,6571306390,22,OG,Razor,1
False,6571306390,9,BetBoom Team,Kunkka,0
False,6571306390,18,OG,Huskar,1
True,6571306390,7,OG,Underlord,1
False,6571306390,11,BetBoom Team,Ember Spirit,0
False,6571306390,19,BetBoom Team,Bloodseeker,0
False,6571306390,3,BetBoom Team,Enigma,0
True,6571306390,16,OG,Puck,1
False,6571306390,10,OG,Bane,1
True,6571306390,23,BetBoom Team,Shadow Shaman,0
True,6571306390,14,BetBoom Team,Ancient Apparition,0
True,6571306390,15,OG,Windranger,1
False,6571306390,21,BetBoom Team,Spectre,0
False,6571306390,8,OG,Rubick,1
True,6571442714,4,Gaimin Gladiators,Io,1
False,6571442714,1,Fnatic,Mars,0
True,6571442714,7,Gaimin Gladiators,Chaos Knight,1
False,6571442714,3,Fnatic,Storm Spirit,0
True,6571442714,23,Fnatic,Necrophos,0
False,6571442714,0,Gaimin Gladiators,Keeper of the Light,1
False,6571442714,8,Gaimin Gladiators,Timbersaw,1
False,6571442714,18,Gaimin Gladiators,Batrider,1
True,6571442714,5,Fnatic,Templar Assassin,0
False,6571442714,10,Gaimin Gladiators,Underlord,1
False,6571442714,21,Fnatic,Lifestealer,0
True,6571442714,22,Gaimin Gladiators,Ember Spirit,1
False,6571442714,9,Fnatic,Leshrac,0
False,6571442714,11,Fnatic,Death Prophet,0
True,6571442714,15,Gaimin Gladiators,Dragon Knight,1
False,6571442714,20,Gaimin Gladiators,Invoker,1
False,6571442714,13,Fnatic,Beastmaster,0
False,6571442714,12,Gaimin Gladiators,Tidehunter,1
False,6571442714,2,Gaimin Gladiators,Shadow Shaman,1
True,6571442714,6,Fnatic,Treant Protector,0
False,6571442714,19,Fnatic,Anti-Mage,0
True,6571442714,16,Gaimin Gladiators,Snapfire,1
True,6571442714,17,Fnatic,Brewmaster,0
True,6571442714,14,Fnatic,Phoenix,0
True,6571446779,4,TSM FTX,Io,0
True,6571446779,16,TSM FTX,Mars,0
False,6571446779,3,Thunder Awaken,Chaos Knight,1
False,6571446779,1,Thunder Awaken,Pugna,1
True,6571446779,5,Thunder Awaken,Storm Spirit,1
True,6571446779,17,Thunder Awaken,Timbersaw,1
False,6571446779,18,TSM FTX,Razor,0
True,6571446779,14,Thunder Awaken,Tiny,1
False,6571446779,8,TSM FTX,Nyx Assassin,0
False,6571446779,10,TSM FTX,Templar Assassin,0
False,6571446779,9,Thunder Awaken,Underlord,1
True,6571446779,7,TSM FTX,Leshrac,0
True,6571446779,15,TSM FTX,Medusa,0
False,6571446779,21,Thunder Awaken,Death Prophet,1
False,6571446779,2,TSM FTX,Mirana,0
True,6571446779,6,Thunder Awaken,Bane,1
False,6571446779,13,Thunder Awaken,Beastmaster,1
True,6571446779,23,Thunder Awaken,Ursa,1
False,6571446779,12,TSM FTX,Anti-Mage,0
False,6571446779,19,Thunder Awaken,Undying,1
False,6571446779,0,TSM FTX,Snapfire,0
False,6571446779,20,TSM FTX,Phantom Assassin,0
False,6571446779,11,Thunder Awaken,Night Stalker,1
True,6571446779,22,TSM FTX,Ogre Magi,0
False,6571554679,0,Thunder Awaken,Io,0
True,6571554679,5,TSM FTX,Chaos Knight,1
False,6571554679,3,TSM FTX,Pugna,1
False,6571554679,10,Thunder Awaken,Storm Spirit,0
False,6571554679,11,TSM FTX,Terrorblade,1
False,6571554679,1,TSM FTX,Timbersaw,1
True,6571554679,15,Thunder Awaken,Shadow Demon,0
True,6571554679,17,TSM FTX,Pangolier,1
False,6571554679,2,Thunder Awaken,Sand King,0
True,6571554679,4,Thunder Awaken,Tiny,0
True,6571554679,7,Thunder Awaken,Batrider,0
False,6571554679,13,TSM FTX,Underlord,1
False,6571554679,9,TSM FTX,Medusa,1
True,6571554679,16,Thunder Awaken,Death Prophet,0
False,6571554679,19,TSM FTX,Bloodseeker,1
True,6571554679,14,TSM FTX,Abaddon,1
True,6571554679,23,TSM FTX,Enigma,1
False,6571554679,12,Thunder Awaken,Puck,0
False,6571554679,8,Thunder Awaken,Queen of Pain,0
False,6571554679,18,Thunder Awaken,Beastmaster,0
True,6571554679,6,TSM FTX,Snapfire,1
False,6571554679,21,TSM FTX,Spectre,1
True,6571554679,22,Thunder Awaken,Luna,0
False,6571554679,20,Thunder Awaken,Night Stalker,0
False,6571582160,0,Fnatic,Io,0
True,6571582160,5,Gaimin Gladiators,Mars,1
True,6571582160,7,Fnatic,Chaos Knight,0
False,6571582160,11,Gaimin Gladiators,Pugna,1
True,6571582160,4,Fnatic,Storm Spirit,0
False,6571582160,9,Gaimin Gladiators,Grimstroke,1
False,6571582160,3,Gaimin Gladiators,Keeper of the Light,1
True,6571582160,23,Gaimin Gladiators,Monkey King,1
False,6571582160,21,Gaimin Gladiators,Sand King,1
False,6571582160,12,Fnatic,Wraith King,0
False,6571582160,8,Fnatic,Underlord,0
True,6571582160,17,Gaimin Gladiators,Ember Spirit,1
False,6571582160,10,Fnatic,Medusa,0
False,6571582160,2,Fnatic,Dragon Knight,0
False,6571582160,18,Fnatic,Bloodseeker,0
True,6571582160,14,Gaimin Gladiators,Enchantress,1
True,6571582160,6,Gaimin Gladiators,Bane,1
True,6571582160,15,Fnatic,Hoodwink,0
True,6571582160,22,Fnatic,Tidehunter,0
False,6571582160,1,Gaimin Gladiators,Shadow Shaman,1
False,6571582160,13,Gaimin Gladiators,Treant Protector,1
False,6571582160,20,Fnatic,Anti-Mage,0
True,6571582160,16,Fnatic,Weaver,0
False,6571582160,19,Gaimin Gladiators,Magnus,1
False,6571732248,1,Team Spirit,Io,1
False,6571732248,2,Team Liquid,Mars,0
False,6571732248,8,Team Liquid,Chaos Knight,0
False,6571732248,3,Team Spirit,Pugna,1
False,6571732248,10,Team Liquid,Storm Spirit,0
True,6571732248,16,Team Liquid,Keeper of the Light,0
True,6571732248,14,Team Spirit,Shadow Demon,1
False,6571732248,11,Team Spirit,Visage,1
False,6571732248,13,Team Spirit,Nature's Prophet,1
True,6571732248,5,Team Spirit,Sand King,1
False,6571732248,20,Team Liquid,Templar Assassin,0
True,6571732248,17,Team Spirit,Kunkka,1
False,6571732248,12,Team Liquid,Underlord,0
False,6571732248,18,Team Liquid,Medusa,0
True,6571732248,6,Team Spirit,Mirana,1
True,6571732248,4,Team Liquid,Dragon Knight,0
False,6571732248,21,Team Spirit,Abaddon,1
False,6571732248,0,Team Liquid,Bane,0
True,6571732248,7,Team Liquid,Hoodwink,0
True,6571732248,22,Team Liquid,Lich,0
False,6571732248,19,Team Spirit,Treant Protector,1
False,6571732248,9,Team Spirit,Undying,1
True,6571732248,23,Team Spirit,Luna,1
True,6571732248,15,Team Liquid,Lone Druid,0
True,6571843204,4,TSM FTX,Io,1
False,6571843204,1,Team Spirit,Mars,0
False,6571843204,3,Team Spirit,Chaos Knight,0
True,6571843204,15,TSM FTX,Pugna,1
True,6571843204,6,Team Spirit,Storm Spirit,0
False,6571843204,8,TSM FTX,Keeper of the Light,1
False,6571843204,21,Team Spirit,Troll Warlord,0
False,6571843204,18,TSM FTX,Pangolier,1
False,6571843204,10,TSM FTX,Monkey King,1
False,6571843204,12,TSM FTX,Sand King,1
False,6571843204,2,TSM FTX,Underlord,1
False,6571843204,19,Team Spirit,Slardar,0
True,6571843204,7,TSM FTX,Leshrac,1
False,6571843204,0,TSM FTX,Mirana,1
True,6571843204,16,TSM FTX,Dragon Knight,1
True,6571843204,23,Team Spirit,Bloodseeker,0
False,6571843204,9,Team Spirit,Enchantress,0
True,6571843204,5,Team Spirit,Bane,0
False,6571843204,11,Team Spirit,Beastmaster,0
False,6571843204,13,Team Spirit,Treant Protector,0
True,6571843204,17,Team Spirit,Anti-Mage,0
True,6571843204,14,Team Spirit,Snapfire,0
True,6571843204,22,TSM FTX,Night Stalker,1
False,6571843204,20,TSM FTX,Magnus,1
False,6571843720,3,Thunder Awaken,Io,1
True,6571843720,5,Thunder Awaken,Mars,1
False,6571843720,13,Thunder Awaken,Chaos Knight,1
False,6571843720,1,Thunder Awaken,Pugna,1
False,6571843720,11,Thunder Awaken,Storm Spirit,1
False,6571843720,10,Team Liquid,Keeper of the Light,0
True,6571843720,6,Thunder Awaken,Viper,1
True,6571843720,17,Thunder Awaken,Timbersaw,1
False,6571843720,18,Team Liquid,Wraith King,0
False,6571843720,0,Team Liquid,Tiny,0
False,6571843720,19,Thunder Awaken,Nyx Assassin,1
True,6571843720,23,Thunder Awaken,Kunkka,1
False,6571843720,21,Thunder Awaken,Clockwerk,1
False,6571843720,2,Team Liquid,Mirana,0
True,6571843720,4,Team Liquid,Dragon Knight,0
True,6571843720,7,Team Liquid,Abaddon,0
True,6571843720,15,Team Liquid,Enigma,0
False,6571843720,9,Thunder Awaken,Hoodwink,1
True,6571843720,14,Thunder Awaken,Snapfire,1
False,6571843720,8,Team Liquid,Spectre,0
False,6571843720,20,Team Liquid,Phantom Assassin,0
True,6571843720,22,Team Liquid,Skywrath Mage,0
False,6571843720,12,Team Liquid,Alchemist,0
True,6571843720,16,Team Liquid,Clinkz,0
False,6571965781,1,Thunder Awaken,Io,1
False,6571965781,3,Thunder Awaken,Mars,1
True,6571965781,23,Thunder Awaken,Chaos Knight,1
False,6571965781,2,Team Spirit,Pugna,0
False,6571965781,21,Thunder Awaken,Storm Spirit,1
False,6571965781,18,Team Spirit,Terrorblade,0
False,6571965781,10,Team Spirit,Viper,0
False,6571965781,0,Team Spirit,Timbersaw,0
False,6571965781,13,Thunder Awaken,Shadow Demon,1
False,6571965781,20,Team Spirit,Monkey King,0
True,6571965781,4,Team Spirit,Sand King,0
True,6571965781,5,Thunder Awaken,Tiny,1
False,6571965781,9,Thunder Awaken,Kunkka,1
False,6571965781,11,Thunder Awaken,Underlord,1
True,6571965781,7,Team Spirit,Mirana,0
True,6571965781,22,Team Spirit,Invoker,0
True,6571965781,14,Thunder Awaken,Abaddon,1
True,6571965781,16,Team Spirit,Bane,0
False,6571965781,19,Thunder Awaken,Beastmaster,1
False,6571965781,12,Team Spirit,Anti-Mage,0
True,6571965781,6,Thunder Awaken,Snapfire,1
True,6571965781,15,Team Spirit,Spectre,0
True,6571965781,17,Thunder Awaken,Venomancer,1
False,6571965781,8,Team Spirit,Alchemist,0
True,6571966593,6,Team Liquid,Io,0
True,6571966593,5,Team Liquid,Mars,0
False,6571966593,1,Team Liquid,Chaos Knight,0
True,6571966593,4,TSM FTX,Pugna,1
True,6571966593,7,TSM FTX,Storm Spirit,1
True,6571966593,14,Team Liquid,Grimstroke,0
True,6571966593,17,Team Liquid,Visage,0
True,6571966593,22,TSM FTX,Monkey King,1
False,6571966593,11,Team Liquid,Wraith King,0
False,6571966593,12,TSM FTX,Razor,1
False,6571966593,8,TSM FTX,Tiny,1
False,6571966593,9,Team Liquid,Templar Assassin,0
True,6571966593,15,TSM FTX,Underlord,1
True,6571966593,23,Team Liquid,Lifestealer,0
False,6571966593,3,Team Liquid,Leshrac,0
False,6571966593,13,Team Liquid,Medusa,0
False,6571966593,2,TSM FTX,Mirana,1
False,6571966593,0,TSM FTX,Enigma,1
True,6571966593,16,TSM FTX,Hoodwink,1
False,6571966593,20,TSM FTX,Ursa,1
False,6571966593,10,TSM FTX,Anti-Mage,1
False,6571966593,21,Team Liquid,Naga Siren,0
False,6571966593,19,Team Liquid,Spectre,0
False,6571966593,18,TSM FTX,Juggernaut,1
False,6572659357,3,Tundra Esports,Io,1
False,6572659357,1,Tundra Esports,Mars,1
True,6572659357,4,Team Spirit,Chaos Knight,0
False,6572659357,2,Team Spirit,Pugna,0
True,6572659357,16,Team Spirit,Grimstroke,0
False,6572659357,21,Tundra Esports,Doom,1
False,6572659357,0,Team Spirit,Visage,0
True,6572659357,5,Tundra Esports,Pangolier,1
False,6572659357,19,Tundra Esports,Sand King,1
False,6572659357,18,Team Spirit,Wraith King,0
False,6572659357,11,Tundra Esports,Kunkka,1
False,6572659357,13,Tundra Esports,Lina,1
False,6572659357,10,Team Spirit,Medusa,0
False,6572659357,9,Tundra Esports,Mirana,1
False,6572659357,12,Team Spirit,Dragon Knight,0
True,6572659357,15,Team Spirit,Puck,0
True,6572659357,7,Team Spirit,Bane,0
False,6572659357,8,Team Spirit,Beastmaster,0
True,6572659357,22,Team Spirit,Ursa,0
True,6572659357,23,Tundra Esports,Naga Siren,1
True,6572659357,6,Tundra Esports,Snapfire,1
False,6572659357,20,Team Spirit,Spectre,0
True,6572659357,17,Tundra Esports,Lycan,1
True,6572659357,14,Tundra Esports,Phoenix,1
False,6572725458,2,Tundra Esports,Io,0
False,6572725458,0,Tundra Esports,Mars,0
True,6572725458,4,Tundra Esports,Chaos Knight,0
False,6572725458,3,Team Spirit,Pugna,1
True,6572725458,7,Tundra Esports,Grimstroke,0
True,6572725458,15,Tundra Esports,Doom,0
True,6572725458,16,Tundra Esports,Shadow Demon,0
False,6572725458,1,Team Spirit,Visage,1
False,6572725458,9,Team Spirit,Void Spirit,1
True,6572725458,17,Team Spirit,Pangolier,1
True,6572725458,22,Tundra Esports,Tiny,0
False,6572725458,20,Tundra Esports,Batrider,0
False,6572725458,8,Tundra Esports,Underlord,0
False,6572725458,19,Team Spirit,Ember Spirit,1
False,6572725458,18,Tundra Esports,Medusa,0
False,6572725458,11,Team Spirit,Death Prophet,1
True,6572725458,5,Team Spirit,Dragon Knight,1
False,6572725458,12,Tundra Esports,Puck,0
False,6572725458,21,Team Spirit,Spirit Breaker,1
True,6572725458,14,Team Spirit,Hoodwink,1
True,6572725458,6,Team Spirit,Snapfire,1
True,6572725458,23,Team Spirit,Phantom Assassin,1
False,6572725458,13,Team Spirit,Lycan,1
False,6572725458,10,Tundra Esports,Phoenix,0
False,6572822253,3,Tundra Esports,Io,1
False,6572822253,1,Tundra Esports,Mars,1
True,6572822253,5,Tundra Esports,Chaos Knight,1
True,6572822253,4,Team Spirit,Pugna,0
False,6572822253,19,Tundra Esports,Storm Spirit,1
True,6572822253,6,Tundra Esports,Doom,1
True,6572822253,23,Tundra Esports,Keeper of the Light,1
False,6572822253,10,Team Spirit,Shadow Demon,0
False,6572822253,0,Team Spirit,Visage,0
False,6572822253,2,Team Spirit,Pangolier,0
False,6572822253,20,Team Spirit,Batrider,0
False,6572822253,21,Tundra Esports,Kunkka,1
False,6572822253,13,Tundra Esports,Lina,1
False,6572822253,11,Tundra Esports,Mirana,1
True,6572822253,7,Team Spirit,Dragon Knight,0
False,6572822253,18,Team Spirit,Invoker,0
True,6572822253,22,Team Spirit,Puck,0
True,6572822253,14,Tundra Esports,Bane,1
True,6572822253,17,Tundra Esports,Beastmaster,1
False,6572822253,12,Team Spirit,Snapfire,0
False,6572822253,9,Tundra Esports,Phantom Assassin,1
True,6572822253,15,Team Spirit,Luna,0
False,6572822253,8,Team Spirit,Phoenix,0
True,6572822253,16,Team Spirit,Rubick,0
False,6572937926,13,Thunder Awaken,Io,1
True,6572937926,4,BetBoom Team,Mars,0
False,6572937926,3,Thunder Awaken,Chaos Knight,1
True,6572937926,6,Thunder Awaken,Pugna,1
False,6572937926,12,BetBoom Team,Storm Spirit,0
False,6572937926,8,BetBoom Team,Timbersaw,0
False,6572937926,1,Thunder Awaken,Visage,1
True,6572937926,7,BetBoom Team,Nature's Prophet,0
False,6572937926,11,Thunder Awaken,Pangolier,1
False,6572937926,0,BetBoom Team,Sand King,0
False,6572937926,2,BetBoom Team,Tiny,0
False,6572937926,20,BetBoom Team,Nyx Assassin,0
True,6572937926,17,Thunder Awaken,Templar Assassin,1
True,6572937926,14,Thunder Awaken,Kunkka,1
False,6572937926,18,BetBoom Team,Underlord,0
False,6572937926,21,Thunder Awaken,Ember Spirit,1
True,6572937926,22,BetBoom Team,Leshrac,0
False,6572937926,19,Thunder Awaken,Death Prophet,1
True,6572937926,15,BetBoom Team,Mirana,0
False,6572937926,9,Thunder Awaken,Puck,1
True,6572937926,16,BetBoom Team,Bane,0
True,6572937926,23,Thunder Awaken,Tidehunter,1
True,6572937926,5,Thunder Awaken,Snapfire,1
False,6572937926,10,BetBoom Team,Spectre,0
True,6573058524,5,BetBoom Team,Io,1
True,6573058524,6,BetBoom Team,Mars,1
False,6573058524,2,Thunder Awaken,Chaos Knight,0
True,6573058524,4,Thunder Awaken,Pugna,0
True,6573058524,7,Thunder Awaken,Storm Spirit,0
False,6573058524,12,Thunder Awaken,Necrophos,0
False,6573058524,3,BetBoom Team,Timbersaw,1
False,6573058524,0,Thunder Awaken,Visage,0
True,6573058524,23,BetBoom Team,Nature's Prophet,1
False,6573058524,10,Thunder Awaken,Pangolier,0
False,6573058524,11,BetBoom Team,Sand King,1
True,6573058524,14,BetBoom Team,Nyx Assassin,1
True,6573058524,17,BetBoom Team,Templar Assassin,1
True,6573058524,22,Thunder Awaken,Faceless Void,0
False,6573058524,18,Thunder Awaken,Death Prophet,0
False,6573058524,13,BetBoom Team,Mirana,1
False,6573058524,8,Thunder Awaken,Puck,0
True,6573058524,15,Thunder Awaken,Tidehunter,0
False,6573058524,1,BetBoom Team,Snapfire,1
True,6573058524,16,Thunder Awaken,Windranger,0
False,6573058524,21,BetBoom Team,Morphling,1
False,6573058524,9,BetBoom Team,Spectre,1
False,6573058524,19,BetBoom Team,Luna,1
False,6573058524,20,Thunder Awaken,Night Stalker,0
False,6573182161,9,Thunder Awaken,Io,1
True,6573182161,4,BetBoom Team,Mars,0
False,6573182161,3,Thunder Awaken,Chaos Knight,1
True,6573182161,5,Thunder Awaken,Pugna,1
False,6573182161,12,BetBoom Team,Storm Spirit,0
False,6573182161,10,BetBoom Team,Timbersaw,0
False,6573182161,21,Thunder Awaken,Shadow Demon,1
False,6573182161,1,Thunder Awaken,Visage,1
True,6573182161,7,BetBoom Team,Nature's Prophet,0
False,6573182161,11,Thunder Awaken,Pangolier,1
False,6573182161,2,BetBoom Team,Sand King,0
True,6573182161,6,Thunder Awaken,Tiny,1
True,6573182161,17,Thunder Awaken,Batrider,1
True,6573182161,23,Thunder Awaken,Templar Assassin,1
True,6573182161,14,Thunder Awaken,Kunkka,1
False,6573182161,18,BetBoom Team,Underlord,0
True,6573182161,15,BetBoom Team,Death Prophet,0
False,6573182161,20,BetBoom Team,Dragon Knight,0
True,6573182161,22,BetBoom Team,Abaddon,0
False,6573182161,13,Thunder Awaken,Puck,1
True,6573182161,16,BetBoom Team,Bane,0
False,6573182161,0,BetBoom Team,Snapfire,0
False,6573182161,8,BetBoom Team,Spectre,0
False,6573182161,19,Thunder Awaken,Oracle,1
True,6573291227,4,OG,Io,0
True,6573291227,6,TSM FTX,Chaos Knight,1
False,6573291227,0,OG,Storm Spirit,0
False,6573291227,12,OG,Grimstroke,0
False,6573291227,10,OG,Keeper of the Light,0
False,6573291227,3,TSM FTX,Timbersaw,1
True,6573291227,23,TSM FTX,Void Spirit,1
False,6573291227,11,TSM FTX,Pangolier,1
True,6573291227,15,OG,Monkey King,0
True,6573291227,7,OG,Razor,0
False,6573291227,20,OG,Batrider,0
False,6573291227,21,TSM FTX,Kunkka,1
True,6573291227,5,TSM FTX,Underlord,1
True,6573291227,17,TSM FTX,Mirana,1
True,6573291227,22,OG,Invoker,0
False,6573291227,1,TSM FTX,Enigma,1
False,6573291227,19,TSM FTX,Puck,1
False,6573291227,2,OG,Enchantress,0
True,6573291227,14,TSM FTX,Bane,1
False,6573291227,18,OG,Beastmaster,0
False,6573291227,9,TSM FTX,Tidehunter,1
True,6573291227,16,OG,Shadow Shaman,0
False,6573291227,8,OG,Treant Protector,0
False,6573291227,13,TSM FTX,Rubick,1
False,6573503063,3,T1,Io,0
False,6573503063,1,T1,Mars,0
False,6573503063,9,T1,Chaos Knight,0
True,6573503063,5,T1,Pugna,0
True,6573503063,4,Gaimin Gladiators,Storm Spirit,1
False,6573503063,19,T1,Viper,0
False,6573503063,20,Gaimin Gladiators,Timbersaw,1
False,6573503063,13,T1,Monkey King,0
True,6573503063,22,Gaimin Gladiators,Tiny,1
True,6573503063,14,T1,Lina,0
False,6573503063,18,Gaimin Gladiators,Underlord,1
False,6573503063,8,Gaimin Gladiators,Death Prophet,1
False,6573503063,0,Gaimin Gladiators,Dragon Knight,1
False,6573503063,10,Gaimin Gladiators,Invoker,1
False,6573503063,11,T1,Bloodseeker,0
False,6573503063,12,Gaimin Gladiators,Puck,1
True,6573503063,7,Gaimin Gladiators,Enchantress,1
True,6573503063,15,Gaimin Gladiators,Bane,1
True,6573503063,6,T1,Shadow Shaman,0
False,6573503063,2,Gaimin Gladiators,Treant Protector,1
False,6573503063,21,T1,Phantom Assassin,0
True,6573503063,16,Gaimin Gladiators,Lycan,1
True,6573503063,17,T1,Bristleback,0
True,6573503063,23,T1,Phoenix,0
False,6573568264,2,T1,Io,0
False,6573568264,0,T1,Mars,0
True,6573568264,14,Gaimin Gladiators,Chaos Knight,1
True,6573568264,5,Gaimin Gladiators,Storm Spirit,1
True,6573568264,17,Gaimin Gladiators,Grimstroke,1
False,6573568264,20,T1,Doom,0
False,6573568264,18,T1,Timbersaw,0
False,6573568264,21,Gaimin Gladiators,Void Spirit,1
False,6573568264,8,T1,Monkey King,0
True,6573568264,16,T1,Tiny,0
False,6573568264,19,Gaimin Gladiators,Kunkka,1
False,6573568264,12,T1,Underlord,0
True,6573568264,22,T1,Leshrac,0
False,6573568264,9,Gaimin Gladiators,Death Prophet,1
True,6573568264,7,T1,Mirana,0
